number of rooms;area of apartment;number of floors;apartment floor;year of construction;elevator;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;lat;lon;edu;health;culture;eat;distance;price
3.0;51.9;9.0;3.0;1978.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993584;56.152683;14.0;18.0;5.0;141.0;4897.84;3920000.0
1.0;34.8;9.0;3.0;2008.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.126034;56.389503;5.0;4.0;1.0;6.0;15934.86;2000000.0
1.0;37.8;20.0;14.0;2015.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00374;55.94486;1.0;4.0;0.0;19.0;16786.93;2300000.0
2.0;40.3;5.0;4.0;1964.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.97695;56.171852;16.0;26.0;7.0;163.0;5041.18;2870000.0
1.0;37.9;10.0;1.0;2013.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.029808;56.027622;4.0;3.0;0.0;22.0;12082.06;2550000.0
1.0;36.3;17.0;16.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.051746;56.351707;9.0;2.0;0.0;13.0;8540.34;2700000.0
3.0;73.0;16.0;10.0;1990.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.972427;56.26264;48.0;33.0;9.0;325.0;4660.69;4650000.0
3.0;58.7;25.0;21.0;2018.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.989952;56.26766;61.0;37.0;10.0;373.0;3205.18;4700000.0
3.0;80.0;16.0;4.0;2001.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.008194;56.300457;53.0;27.0;8.0;294.0;4192.03;6730000.0
1.0;31.2;16.0;9.0;2019.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.990643;56.220703;54.0;43.0;11.0;388.0;2263.02;2900000.0
3.0;67.1;10.0;10.0;1994.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.049515;56.215683;23.0;15.0;8.0;194.0;4419.31;3900000.0
2.0;47.7;10.0;4.0;1995.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.029068;56.325024;42.0;15.0;0.0;115.0;5998.97;3400000.0
3.0;68.0;9.0;4.0;1989.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.009853;56.304367;51.0;27.0;6.0;287.0;4415.34;5500000.0
2.0;45.0;5.0;1.0;1975.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.000313;56.196007;43.0;38.0;11.0;357.0;2270.51;2950000.0
1.0;53.9;16.0;3.0;2007.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.0019;56.29985;54.0;29.0;8.0;305.0;4256.79;4290000.0
2.0;44.5;5.0;1.0;1964.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.003666;56.294224;55.0;29.0;8.0;323.0;3891.35;3300000.0
2.0;43.0;16.0;12.0;2021.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993572;56.224224;59.0;43.0;11.0;393.0;1902.86;3980000.0
1.0;27.0;5.0;4.0;1960.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.01607;56.285244;53.0;29.0;8.0;318.0;3346.58;2199999.0
2.0;46.0;25.0;14.0;2019.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.994213;56.266045;63.0;37.0;10.0;380.0;2813.63;4440000.0
3.0;60.1;9.0;7.0;1983.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.111107;56.280777;3.0;3.0;2.0;11.0;11595.47;2850000.0
2.0;41.5;5.0;3.0;1965.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.01456;56.29182;53.0;28.0;8.0;305.0;3703.48;2870000.0
1.0;30.6;5.0;4.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00788;55.922535;1.0;5.0;0.0;18.0;18087.06;1450000.0
1.0;41.6;23.0;8.0;2021.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.974728;56.18516;18.0;27.0;9.0;206.0;4754.61;3800000.0
3.0;61.1;5.0;1.0;1977.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.004414;55.931637;1.0;4.0;0.0;18.0;17562.17;2980000.0
3.0;57.2;9.0;7.0;1980.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.0052;55.94407;1.0;4.0;0.0;19.0;16826.73;3390000.0
1.0;39.6;16.0;6.0;2009.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.04934;56.08704;6.0;0.0;0.0;15.0;9435.78;2900000.0
3.0;48.3;5.0;2.0;1966.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99988;56.21259;53.0;43.0;11.0;379.0;1539.49;3800000.0
2.0;63.6;17.0;6.0;2013.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.03128;56.322685;42.0;15.0;1.0;116.0;5961.1;4170000.0
3.0;55.2;14.0;14.0;1975.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993633;56.22844;60.0;42.0;11.0;392.0;1871.76;3900000.0
1.0;38.4;7.0;4.0;2007.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.03396;56.13745;8.0;5.0;2.0;46.0;6016.35;2999000.0
3.0;57.7;9.0;3.0;1978.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.060658;56.351475;10.0;1.0;0.0;8.0;9100.05;3400000.0
3.0;61.7;5.0;3.0;1973.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.062523;56.355434;9.0;0.0;0.0;7.0;9411.27;2900000.0
1.0;36.7;4.0;3.0;1949.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.011932;56.25303;62.0;36.0;10.0;370.0;1399.48;2800000.0
1.0;46.7;25.0;8.0;2014.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.00519;56.320732;47.0;25.0;2.0;217.0;5411.38;3480000.0
2.0;52.0;5.0;2.0;1990.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.023045;56.006065;2.0;3.0;0.0;22.0;13234.19;3350000.0
3.0;76.8;10.0;5.0;2016.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.08714;56.408234;6.0;3.0;0.0;4.0;13546.31;3550000.0
2.0;41.6;5.0;2.0;1959.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.00566;56.24492;63.0;42.0;11.0;386.0;1056.25;3800000.0
3.0;60.5;9.0;6.0;1971.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.011383;56.22242;58.0;39.0;11.0;378.0;426.64;4600000.0
1.0;42.2;10.0;3.0;2003.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.04546;56.083496;7.0;0.0;0.0;15.0;9436.18;2849000.0
2.0;52.7;10.0;3.0;2008.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.13516;56.39945;2.0;3.0;0.0;1.0;17099.12;2950000.0
2.0;38.9;5.0;4.0;1990.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.10981;56.39583;4.0;3.0;0.0;5.0;14763.9;1650000.0
3.0;57.7;5.0;4.0;1970.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.119617;56.371777;6.0;6.0;2.0;12.0;14749.34;2150000.0
2.0;63.0;19.0;13.0;2014.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.986332;56.29456;58.0;31.0;6.0;311.0;4683.02;4700000.0
2.0;46.8;2.0;2.0;1957.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00227;55.957493;1.0;4.0;0.0;18.0;16051.92;2300000.0
2.0;36.9;16.0;12.0;2020.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.984913;56.24518;59.0;42.0;11.0;387.0;2988.6;2800000.0
1.0;36.0;9.0;3.0;1988.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.957176;56.236393;15.0;20.0;3.0;110.0;5940.28;2190000.0
1.0;32.2;5.0;1.0;1959.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.98892;56.257877;63.0;40.0;11.0;384.0;2923.67;3500000.0
1.0;44.4;17.0;2.0;2016.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.989468;56.22139;54.0;42.0;11.0;388.0;2381.96;3650000.0
1.0;30.5;5.0;1.0;1971.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.979313;56.209267;40.0;41.0;11.0;364.0;3662.35;2200000.0
2.0;43.0;5.0;5.0;1968.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.087833;56.39298;9.0;3.0;0.0;6.0;12912.2;2350000.0
3.0;60.4;9.0;2.0;1979.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.971184;56.223248;36.0;37.0;11.0;334.0;4383.43;4150000.0
1.0;33.6;2.0;2.0;1965.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.109825;56.31364;4.0;6.0;2.0;14.0;12112.35;1399000.0
2.0;57.0;16.0;3.0;2009.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.12688;56.388428;5.0;4.0;1.0;6.0;15973.89;3300000.0
4.0;156.3;6.0;3.0;2004.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.986217;56.250603;61.0;39.0;11.0;383.0;2970.57;12100000.0
1.0;28.0;5.0;1.0;1967.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.103138;56.38795;8.0;4.0;2.0;8.0;13902.38;1550000.0
1.0;33.9;10.0;10.0;1987.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.05933;56.347088;10.0;2.0;0.0;12.0;8805.6;2590000.0
1.0;34.5;25.0;15.0;2018.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998455;56.2188;58.0;43.0;11.0;390.0;1474.62;3499000.0
3.0;81.0;16.0;6.0;2020.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99365;56.22137;57.0;43.0;11.0;392.0;1928.95;7400000.0
3.0;76.2;10.0;6.0;2016.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.08714;56.408234;6.0;3.0;0.0;4.0;13546.31;3850000.0
3.0;79.0;25.0;3.0;2018.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.99167;56.267574;62.0;37.0;10.0;376.0;3068.73;5850000.0
2.0;42.6;5.0;1.0;1965.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57.99317;56.29521;56.0;31.0;8.0;318.0;4326.67;2850000.0
1.0;38.5;19.0;4.0;2016.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.974976;56.23153;49.0;42.0;11.0;364.0;3948.34;3500000.0
1.0;32.8;5.0;1.0;1977.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.961414;56.214188;13.0;19.0;3.0;135.0;5528.21;2050000.0
4.0;86.1;10.0;5.0;1989.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.028027;56.023514;3.0;3.0;0.0;23.0;12287.67;4600000.0
1.0;22.1;4.0;4.0;1929.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.010475;56.20241;42.0;36.0;11.0;361.0;1592.77;1700000.0
1.0;35.2;14.0;8.0;1981.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.982384;56.230984;54.0;42.0;11.0;384.0;3123.66;2800000.0
1.0;29.7;5.0;3.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.014618;56.28364;54.0;31.0;8.0;322.0;3226.87;2550000.0
3.0;79.9;16.0;8.0;2008.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.99957;56.236626;61.0;42.0;11.0;393.0;1282.67;6800000.0
2.0;53.1;10.0;9.0;2011.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.08549;56.41214;6.0;3.0;0.0;4.0;13612.59;3300000.0
2.0;43.1;9.0;4.0;1981.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998592;56.172207;31.0;28.0;11.0;305.0;3622.12;3650000.0
2.0;59.6;4.0;3.0;1954.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.961758;56.243332;21.0;21.0;3.0;147.0;5477.84;2980000.0
4.0;80.6;9.0;2.0;1989.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.03782;56.035;4.0;2.0;0.0;22.0;11850.52;3950000.0
2.0;45.5;16.0;2.0;2006.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.022522;56.26784;55.0;31.0;9.0;339.0;2630.47;4500000.0
4.0;82.5;9.0;7.0;1984.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.002125;56.2617;63.0;37.0;10.0;377.0;2114.59;6580000.0
2.0;62.5;5.0;2.0;1956.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.985878;56.248154;61.0;41.0;11.0;384.0;2947.69;4300000.0
2.0;42.0;3.0;1.0;1958.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00658;55.922997;1.0;4.0;0.0;17.0;18063.1;1790000.0
2.0;70.0;9.0;6.0;2008.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.013924;56.295967;53.0;27.0;8.0;302.0;3938.54;5550000.0
1.0;37.0;16.0;14.0;2012.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.047836;56.086597;6.0;0.0;0.0;15.0;9384.03;2700000.0
2.0;42.0;5.0;5.0;1962.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.045147;56.088238;7.0;0.0;0.0;15.0;9167.83;2450000.0
3.0;55.0;4.0;3.0;1964.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.9664;56.227474;28.0;28.0;8.0;241.0;4901.22;3000000.0
3.0;57.7;9.0;3.0;1978.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.060658;56.351475;10.0;1.0;0.0;8.0;9100.05;3400000.0
2.0;34.4;25.0;17.0;2016.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.101486;56.298782;3.0;4.0;2.0;12.0;10916.59;2270000.0
1.0;31.8;5.0;1.0;1965.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.018074;55.972183;2.0;4.0;0.0;22.0;15180.71;1690000.0
2.0;39.2;9.0;3.0;1972.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.97357;56.236023;48.0;41.0;11.0;364.0;4120.88;2500000.0
1.0;31.0;5.0;3.0;1971.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.960194;56.172836;8.0;18.0;2.0;79.0;6510.84;2700000.0
2.0;48.3;10.0;1.0;2008.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.00078;56.31238;51.0;27.0;6.0;275.0;5004.74;4050000.0
