number of rooms;area of apartment;number of floors;apartment floor;price;year of construction;elevator;full address;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;parking_за шлагбаумом во дворе;parking_открытая во дворе;parking_наземная многоуровневая;parking_подземная;lat;lon
2;44.5;5;2;2830000.0;1965;0.0;Пермский край, Пермь, ул. Старцева, 47;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.992319;56.298707
3;50.4;5;1;3400000.0;1971;0.0;Пермский край, Пермь, ул. Пономарёва, 65;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003416;56.30876
3;96.0;16;6;6300000.0;2007;2.0;Пермский край, Пермь, Светлогорская ул., 19;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.038238;56.024483
1;51.0;16;9;5800000.0;2013;1.0;Пермский край, Пермь, Краснофлотская ул., 28;0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.997215;56.240432
1;30.0;5;2;2970000.0;1959;0.0;Пермский край, Пермь, ул. Качалова, 20;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.976143;56.170774
1;30.0;5;2;2970000.0;1959;0.0;Пермский край, Пермь, ул. Качалова, 20;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.976143;56.170774
3;59.4;6;1;3800000.0;2017;1.0;Пермский край, Пермь, Лядовская ул., 127Б;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.035921;56.359267
3;51.0;5;4;3550000.0;1976;0.0;Пермский край, Пермь, Грузинская ул., 13;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.000823;56.204376
3;62.1;5;2;2999000.0;1974;0.0;Пермский край, Пермь, ул. Ивана Франко, 40/2;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.06206;56.357283
2;49.1;10;10;4700000.0;1991;1.0;Пермский край, Пермь, ул. Луначарского, 51;0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008353;56.244942
1;30.3;5;5;1950000.0;1966;0.0;Пермский край, Пермь, Закамская ул., 37;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003902;55.954945
1;46.0;25;18;3650000.0;2014;3.0;Пермский край, Пермь, Уинская ул., 29;1;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00519;56.320734
4;175.0;6;1;11000000.0;1999;1.0;Пермский край, Пермь, Кировоградская ул., 40;1;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.000398;55.958804
3;61.3;5;2;4150000.0;1973;0.0;Пермский край, Пермь, ул. Максима Горького, 58;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.009499;56.258541
2;43.0;4;4;2499000.0;1963;0.0;Пермский край, Пермь, ул. Танкистов, 76;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.978539;56.197216
1;19.0;5;3;1170000.0;1975;0.0;Пермский край, Пермь, ул. Космонавта Беляева, 33;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.970369;56.173027
2;50.0;12;1;3850000.0;1981;1.0;Пермский край, Пермь, бульвар Гагарина, 56;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002171;56.282824
3;55.0;4;1;3990000.0;1964;0.0;Пермский край, Пермь, ул. Связистов, 18;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.996183;56.224972
2;60.0;9;6;4560000.0;1987;1.0;Пермский край, Пермь, ул. Николая Островского, 111А;0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.99682;56.273381
3;82.0;7;3;9400000.0;2010;1.0;Пермский край, Пермь, ул. Ленина, 10;0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.004507;56.201243
3;67.5;9;7;3100000.0;1981;1.0;Пермский край, Пермь, ул. Репина, 65;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.112767;56.286892
1;38.0;10;4;3150000.0;2018;2.0;Пермский край, Пермь, Красногвардейская ул., 27;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.029866;56.326973
2;61.9;25;25;4749000.0;2017;2.0;Пермский край, Пермь, Уинская ул., 43;0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.005426;56.325261
3;66.7;10;10;4250000.0;2015;1.0;Пермский край, Пермь, Целинная ул., 45;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.052456;56.350622
2;44.0;5;5;2240000.0;1961;0.0;Пермский край, Пермь, ул. Липатова, 6;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007775;55.966454
2;42.9;9;3;3200000.0;1970;1.0;Пермский край, Пермь, ул. Макаренко, 28;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.01068;56.295292
2;42.9;9;3;3200000.0;1970;1.0;Пермский край, Пермь, ул. Макаренко, 28;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.01068;56.295292
1;27.0;25;13;1899999.0;2019;1.0;Пермский край, Пермь, ул. Вильямса, 51А;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.101488;56.298783
3;56.3;14;2;3990000.0;1976;2.0;Пермский край, Пермь, шоссе Космонавтов, 110;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.991665;56.197749
3;117.8;18;16;15000000.0;2005;1.0;Пермский край, Пермь, ул. 25 Октября, 72;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001787;56.261971
2;50.0;10;5;4200000.0;1990;1.0;Пермский край, Пермь, ул. Пушкина, 113;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002411;56.217982
2;43.6;5;5;3500000.0;1961;0.0;Пермский край, Пермь, ул. Лодыгина, 3А;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.966483;56.243323
3;82.1;25;22;8000000.0;2019;1.0;Пермский край, Пермь, ул. Героев Хасана, 11Б;1;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990766;56.259154
2;66.3;23;7;5290000.0;2010;1.0;Пермский край, Пермь, ул. Татьяны Барамзиной, 54;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001167;56.182643
3;56.9;9;3;3650000.0;1979;1.0;Пермский край, Пермь, ул. Яблочкова, 23Б;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.971182;56.223249
1;19.0;5;1;1350000.0;1972;0.0;Пермский край, Пермь, ул. Профессора Дедюкина, 7;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.055318;56.214054
3;88.1;17;14;5350000.0;2007;1.0;Пермский край, Пермь, Новосибирская ул., 13;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96454;56.237333
1;22.4;9;3;2350000.0;2018;1.0;Пермь, улица Сакко и Ванцетти, 97;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003722;56.335411
1;37.8;20;14;2300000.0;2015;2.0;Пермский край, Пермь, Автозаводская ул., 30;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00374;55.944859
2;45.2;5;5;3150000.0;1986;0.0;Пермский край, Пермь, ул. Мира, 120;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.971466;56.16081
3;74.0;11;4;7700000.0;2016;1.0;Пермский край, Пермь, Тополевый пер., 5;1;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.012982;56.234061
1;35.0;9;3;3200000.0;1984;1.0;Пермский край, Пермь, Екатерининская ул., 134;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007501;56.230934
3;47.4;5;4;3260000.0;1968;0.0;Пермский край, Пермь, Балхашская ул., 201;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.980702;56.295418
4;143.0;10;5;8000000.0;2006;2.0;Пермский край, Пермь, ул. Маршала Толбухина, 17;0;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.100816;56.303199
3;88.0;19;14;5700000.0;2020;1.0;Пермский край, Пермь, ул. Челюскинцев, 23;0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.98619;56.231297
3;90.0;25;25;9500000.0;2011;2.0;Пермский край, Пермь, ул. Космонавта Беляева, 40Г;1;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.970043;56.16844
3;54.9;14;10;4649000.0;1976;1.0;Пермский край, Пермь, Екатерининская ул., 169;1;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003182;56.209854
1;34.8;9;9;2800000.0;1986;1.0;Пермский край, Пермь, Вижайская ул., 20;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.964393;56.235608
4;105.0;10;5;6400000.0;1993;1.0;Пермский край, Пермь, ул. Мира, 115;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.967171;56.153302
3;57.3;5;5;4100000.0;1972;0.0;Пермский край, Пермь, Петропавловская ул., 111;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007016;56.202311
3;86.7;14;7;4990000.0;2007;1.0;Пермский край, Пермь, ул. Ивана Франко, 44;1;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.062456;56.357934
3;68.8;10;3;4790000.0;1997;1.0;Пермский край, Пермь, Пушкарская ул., 92;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00385;56.299328
1;48.0;25;17;4150000.0;2011;2.0;Пермский край, Пермь, ул. Космонавта Беляева, 40В;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.970137;56.169464
1;13.0;9;1;720000.0;1981;1.0;Пермский край, Пермь, Тбилисская ул., 1А;1;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96084;56.217492
3;83.0;17;2;6900000.0;2012;1.0;Пермский край, Пермь, ул. Макаренко, 14А;0;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.014352;56.299231
1;38.5;10;3;2610000.0;2008;0.0;Пермский край, Пермь, Вагонная ул., 29;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.051644;56.086632
2;55.8;25;8;4600000.0;2019;2.0;Пермский край, Пермь, ул. Василия Татищева, 8;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990863;56.265452
3;60.6;9;1;3699999.0;1980;1.0;Пермский край, Пермь, ул. Аркадия Гайдара, 9А;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.999291;56.296889
1;33.0;5;1;1620000.0;1974;0.0;Пермский край, Пермь, ул. Охотников, 17;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.004162;55.93247
4;77.8;10;4;4200000.0;1999;1.0;Пермский край, Пермь, ул. Свободы, 21;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.029536;56.322075
1;34.0;7;4;2550000.0;2014;1.0;Пермский край, Пермь, Красногвардейская ул., 2;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.030436;56.32587
3;76.7;27;12;6500000.0;2014;3.0;Пермский край, Пермь, ул. Механошина, 15;1;1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00104;56.237708
3;77.0;18;9;5480000.0;2015;1.0;Пермский край, Пермь, Хабаровская ул., 54;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.050802;56.089462
1;36.1;2;2;1550000.0;1957;0.0;Пермский край, Пермь, Новоржевская ул., 9;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001602;55.928028
1;34.2;9;5;3200000.0;1988;1.0;Пермский край, Пермь, ул. Яблочкова, 48;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96946;56.224733
1;40.3;17;10;2650000.0;2014;1.0;Пермский край, Пермь, Целинная ул., 43;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.051748;56.351709
3;76.7;25;20;7300000.0;2021;2.0;Пермский край, Пермь, Теплогорская ул., 24к5;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.973403;56.187169
2;92.2;18;11;10500000.0;2007;1.0;Пермский край, Пермь, ул. Пушкина, 80;1;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.005551;56.242356
1;31.6;5;5;1899000.0;1969;0.0;Пермский край, Пермь, ул. Адмирала Нахимова, 34;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.006091;55.945318
1;13.6;5;1;800000.0;1971;0.0;Пермский край, Пермь, ул. Академика Веденеева, 7;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.114003;56.368708
2;46.2;3;3;1910000.0;1960;0.0;Пермский край, Пермь, ул. Богдана Хмельницкого, 11;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.004958;55.930381
3;77.0;5;2;4550000.0;1960;0.0;Пермский край, Пермь, ул. Луначарского, 62Б;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00708;56.23846
1;17.4;5;5;1100000.0;1971;0.0;Пермский край, Пермь, ул. Академика Веденеева, 7;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.114003;56.368708
3;60.5;5;1;3890000.0;1970;0.0;Пермский край, Пермь, Фонтанная ул., 7;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001446;56.275033
3;42.5;5;5;2840000.0;1965;0.0;Пермский край, Пермь, ул. Мира, 47;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.976606;56.181585
2;55.0;16;1;4900000.0;2018;1.0;Пермский край, Пермь, ул. Веры Засулич, 54;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.969944;56.200108
1;33.2;5;3;2440000.0;1983;0.0;Пермский край, Пермь, ул. Маяковского, 37/2;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002194;56.113174
3;60.5;9;6;4600000.0;1971;1.0;Пермский край, Пермь, Петропавловская ул., 79;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.011384;56.222418
1;71.6;18;18;8500000.0;2005;2.0;Пермский край, Пермь, бульвар Гагарина, 26;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.012268;56.278705
1;34.0;10;5;3200000.0;2005;1.0;Пермский край, Пермь, проспект Декабристов, 23;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.975274;56.20267
3;116.1;16;6;9650000.0;2004;1.0;Пермский край, Пермь, Пермская ул., 124;1;1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008528;56.233875
1;38.4;7;4;2999000.0;2007;1.0;Пермский край, Пермь, Транспортная ул., 11;1;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.033958;56.137451
1;34.2;10;9;3050000.0;1988;1.0;Пермский край, Пермь, проспект Декабристов, 33;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.9731;56.200049
